userId,itemId,rank,explanations,expl
203.0,569.0,2.0,{},0.0
203.0,180.0,3.0,{},0.0
203.0,174.0,4.0,{},0.0
203.0,36.0,5.0,{},0.0
203.0,277.0,6.0,{},0.0
203.0,200.0,7.0,{},0.0
203.0,1271.0,8.0,{},0.0
203.0,66.0,9.0,{},0.0
203.0,62.0,10.0,{},0.0
204.0,1255.0,1.0,{},0.0
204.0,569.0,2.0,{},0.0
204.0,180.0,3.0,{},0.0
204.0,174.0,4.0,{},0.0
204.0,200.0,5.0,{},0.0
204.0,277.0,6.0,{},0.0
204.0,36.0,7.0,{},0.0
204.0,1271.0,8.0,{},0.0
204.0,130.0,9.0,{},0.0
204.0,936.0,10.0,{},0.0
205.0,1255.0,1.0,{},0.0
205.0,180.0,2.0,"{4: 1, 5: 2}",0.3784
205.0,496.0,3.0,{3: 1},0.0652
205.0,36.0,4.0,"{3: 1, 4: 2, 5: 1}",0.2292
205.0,133.0,5.0,"{4: 1, 5: 1}",0.2
205.0,1047.0,6.0,{},0.0
205.0,1271.0,7.0,{},0.0
205.0,569.0,8.0,{5: 1},0.0
205.0,522.0,9.0,{},0.0
205.0,936.0,10.0,{4: 2},0.1905
206.0,1255.0,1.0,{},0.0
206.0,174.0,2.0,"{3: 2, 5: 3}",0.4286
206.0,36.0,3.0,"{4: 2, 5: 1}",0.1875
206.0,180.0,4.0,{},0.0
206.0,216.0,5.0,"{3: 1, 4: 4, 5: 2}",0.58
206.0,254.0,6.0,"{3: 3, 4: 1, 5: 4}",0.625
206.0,569.0,7.0,"{4: 1, 5: 2}",0.5
206.0,496.0,8.0,"{4: 1, 5: 1}",0.1957
206.0,1271.0,9.0,{},0.0
206.0,277.0,10.0,{5: 1},0.1136
207.0,1255.0,1.0,{},0.0
207.0,569.0,2.0,{5: 1},0.1786
207.0,101.0,3.0,"{3: 1, 4: 3, 5: 5}",0.7
207.0,347.0,4.0,"{2: 1, 3: 1, 4: 2, 5: 5}",0.6735
207.0,180.0,5.0,{5: 1},0.1351
207.0,200.0,6.0,"{2: 1, 4: 2, 5: 6}",0.56
207.0,277.0,7.0,{5: 1},0.1136
207.0,936.0,8.0,"{3: 1, 5: 2}",0.3095
207.0,66.0,9.0,"{3: 1, 4: 1, 5: 2}",0.2174
207.0,161.0,10.0,"{4: 4, 5: 4}",0.64
208.0,1255.0,1.0,{},0.0
208.0,180.0,2.0,{},0.0
208.0,569.0,3.0,{},0.0
208.0,36.0,4.0,{},0.0
208.0,174.0,5.0,{},0.0
208.0,1271.0,6.0,{},0.0
208.0,277.0,7.0,{},0.0
208.0,936.0,8.0,{},0.0
208.0,130.0,9.0,{},0.0
208.0,991.0,10.0,{},0.0
209.0,1255.0,1.0,{},0.0
209.0,174.0,2.0,{},0.0
209.0,180.0,3.0,{4: 1},0.1081
209.0,36.0,4.0,{},0.0
209.0,569.0,5.0,{},0.0
209.0,200.0,6.0,{},0.0
209.0,66.0,7.0,{},0.0
209.0,277.0,8.0,{},0.0
209.0,1271.0,9.0,{},0.0
209.0,240.0,10.0,{},0.0
210.0,1255.0,1.0,{},0.0
210.0,216.0,2.0,{},0.0
210.0,174.0,3.0,{},0.0
210.0,36.0,4.0,{},0.0
210.0,240.0,5.0,{},0.0
210.0,277.0,6.0,{},0.0
210.0,569.0,7.0,{},0.0
210.0,200.0,8.0,{},0.0
210.0,260.0,9.0,{},0.0
210.0,496.0,10.0,{},0.0
211.0,1255.0,1.0,{},0.0
211.0,569.0,2.0,{},0.0
211.0,180.0,3.0,{},0.0
211.0,174.0,4.0,{},0.0
211.0,36.0,5.0,{},0.0
211.0,277.0,6.0,{},0.0
211.0,200.0,7.0,{},0.0
211.0,1271.0,8.0,{},0.0
211.0,130.0,9.0,{},0.0
211.0,936.0,10.0,{},0.0
212.0,1255.0,1.0,{},0.0
212.0,180.0,2.0,{},0.0
212.0,569.0,3.0,{},0.0
212.0,174.0,4.0,{},0.0
212.0,36.0,5.0,{4: 1},0.0833
212.0,200.0,6.0,{},0.0
212.0,277.0,7.0,{},0.0
212.0,1271.0,8.0,{},0.0
212.0,66.0,9.0,{},0.0
212.0,130.0,10.0,{4: 2},0.1633
213.0,1255.0,1.0,{},0.0
213.0,174.0,2.0,{},0.0
213.0,569.0,3.0,{},0.0
213.0,200.0,4.0,{},0.0
213.0,180.0,5.0,{},0.0
213.0,36.0,6.0,{},0.0
213.0,66.0,7.0,{},0.0
213.0,277.0,8.0,{},0.0
213.0,254.0,9.0,{},0.0
213.0,130.0,10.0,"{4: 1, 5: 1}",0.1837
214.0,1255.0,1.0,{5: 1},0.5556
214.0,180.0,2.0,"{4: 1, 5: 2}",0.3784
214.0,174.0,3.0,"{3: 1, 4: 1, 5: 1}",0.2449
214.0,569.0,4.0,{4: 1},0.0
214.0,36.0,5.0,"{4: 2, 5: 2}",0.2708
214.0,277.0,6.0,{5: 3},0.3409
214.0,1271.0,7.0,{4: 1},0.0
214.0,200.0,8.0,"{3: 2, 4: 3, 5: 1}",0.32
214.0,130.0,9.0,{5: 1},0.102
214.0,991.0,10.0,"{3: 1, 4: 1}",0.3333
215.0,1255.0,1.0,{},0.0
215.0,180.0,2.0,"{3: 1, 5: 3}",0.4865
215.0,569.0,3.0,{},0.0
215.0,174.0,4.0,"{4: 2, 5: 1}",0.2653
215.0,36.0,5.0,"{4: 1, 5: 3}",0.3958
215.0,277.0,6.0,"{4: 1, 5: 3}",0.3182
215.0,200.0,7.0,"{3: 1, 4: 1}",0.08
215.0,1271.0,8.0,{},0.0
215.0,66.0,9.0,{3: 1},0.0652
215.0,62.0,10.0,{4: 1},0.0851
216.0,1255.0,1.0,{},0.0
216.0,180.0,2.0,{},0.0
216.0,174.0,3.0,{},0.0
216.0,569.0,4.0,{},0.0
216.0,36.0,5.0,{},0.0
216.0,200.0,6.0,{},0.0
216.0,277.0,7.0,{},0.0
216.0,66.0,8.0,{},0.0
216.0,1271.0,9.0,{},0.0
216.0,62.0,10.0,{},0.0
217.0,1255.0,1.0,{},0.0
217.0,216.0,2.0,{},0.0
217.0,174.0,3.0,{},0.0
217.0,180.0,4.0,{},0.0
217.0,36.0,5.0,{},0.0
217.0,496.0,6.0,{},0.0
217.0,5.0,7.0,{},0.0
217.0,260.0,8.0,{},0.0
217.0,240.0,9.0,{},0.0
217.0,49.0,10.0,{},0.0
218.0,1255.0,1.0,{},0.0
218.0,569.0,2.0,"{4: 1, 5: 2}",0.5
218.0,200.0,3.0,"{3: 1, 4: 1, 5: 5}",0.64
218.0,174.0,4.0,"{3: 1, 4: 1, 5: 4}",0.551
218.0,130.0,5.0,{5: 3},0.3061
218.0,36.0,6.0,"{4: 1, 5: 6}",0.7083
218.0,1271.0,7.0,{},0.0
218.0,66.0,8.0,{5: 3},0.3261
218.0,161.0,9.0,"{3: 1, 4: 1, 5: 4}",0.46
218.0,62.0,10.0,{5: 1},0.1064
219.0,1255.0,1.0,{},0.0
219.0,174.0,2.0,{},0.0
219.0,180.0,3.0,{4: 1},0.1081
219.0,36.0,4.0,{},0.0
219.0,569.0,5.0,{},0.0
219.0,200.0,6.0,{},0.0
219.0,277.0,7.0,{},0.0
219.0,66.0,8.0,{},0.0
219.0,1271.0,9.0,{},0.0
219.0,254.0,10.0,{},0.0
220.0,1255.0,1.0,{},0.0
220.0,569.0,2.0,{},0.0
220.0,180.0,3.0,{},0.0
220.0,174.0,4.0,{},0.0
220.0,36.0,5.0,{},0.0
220.0,200.0,6.0,{},0.0
220.0,277.0,7.0,{},0.0
220.0,1271.0,8.0,{},0.0
220.0,130.0,9.0,"{3: 1, 5: 2}",0.1633
220.0,66.0,10.0,{},0.0
221.0,1255.0,1.0,{},0.0
221.0,174.0,2.0,{4: 1},0.0
221.0,180.0,3.0,{},0.0
221.0,569.0,4.0,{},0.0
221.0,36.0,5.0,{5: 1},0.1042
221.0,277.0,6.0,{},0.0
221.0,66.0,7.0,"{3: 1, 4: 2, 5: 2}",0.4565
221.0,1271.0,8.0,{},0.0
221.0,130.0,9.0,{5: 3},0.3061
221.0,936.0,10.0,{5: 1},0.119
222.0,1255.0,1.0,{},0.0
222.0,180.0,2.0,{3: 1},0.0811
222.0,174.0,3.0,{},0.0
222.0,36.0,4.0,{},0.0
222.0,569.0,5.0,{},0.0
222.0,216.0,6.0,{},0.0
222.0,277.0,7.0,{},0.0
222.0,200.0,8.0,{},0.0
222.0,1271.0,9.0,{},0.0
222.0,240.0,10.0,{},0.0
223.0,1255.0,1.0,{},0.0
223.0,180.0,2.0,{1: 1},0.0
223.0,174.0,3.0,{4: 1},0.0816
223.0,569.0,4.0,{},0.0
223.0,36.0,5.0,{},0.0
223.0,277.0,6.0,{},0.0
223.0,130.0,7.0,{5: 1},0.102
223.0,1271.0,8.0,{},0.0
223.0,66.0,9.0,{5: 1},0.0
223.0,254.0,10.0,{},0.0
224.0,1255.0,1.0,{},0.0
224.0,569.0,2.0,{4: 1},0.1429
224.0,130.0,3.0,"{4: 1, 5: 1}",0.1837
224.0,180.0,4.0,{5: 2},0.2703
224.0,277.0,5.0,{5: 1},0.1136
224.0,36.0,6.0,{5: 1},0.0
224.0,1271.0,7.0,{},0.0
224.0,347.0,8.0,"{3: 4, 4: 3, 5: 2}",0.6939
224.0,488.0,9.0,{4: 2},0.2162
224.0,719.0,10.0,"{4: 2, 5: 2}",0.2979
225.0,1255.0,1.0,{},0.0
225.0,569.0,2.0,{3: 1},0.1071
225.0,161.0,3.0,"{3: 1, 4: 3, 5: 5}",0.8
225.0,180.0,4.0,"{4: 1, 5: 1}",0.2432
225.0,200.0,5.0,"{4: 1, 5: 5}",0.58
225.0,277.0,6.0,"{4: 2, 5: 1}",0.2045
225.0,62.0,7.0,"{3: 1, 4: 1}",0.1489
225.0,1271.0,8.0,{},0.0
225.0,753.0,9.0,"{3: 1, 4: 3, 5: 1}",0.5714
225.0,488.0,10.0,{4: 1},0.1081
226.0,1255.0,1.0,{},0.0
226.0,569.0,2.0,{5: 2},0.3571
226.0,277.0,3.0,"{4: 1, 5: 2}",0.3182
226.0,719.0,4.0,"{4: 2, 5: 2}",0.2766
226.0,180.0,5.0,{},0.0
226.0,635.0,6.0,"{2: 1, 4: 4}",0.3429
226.0,130.0,7.0,"{3: 1, 4: 1, 5: 1}",0.2449
226.0,1271.0,8.0,{},0.0
226.0,36.0,9.0,"{4: 3, 5: 3}",0.375
226.0,991.0,10.0,{},0.0
227.0,1255.0,1.0,{},0.0
227.0,180.0,2.0,{5: 1},0.1351
227.0,569.0,3.0,{},0.0
227.0,174.0,4.0,"{3: 1, 5: 2}",0.2653
227.0,36.0,5.0,{4: 1},0.0833
227.0,1271.0,6.0,{},0.0
227.0,66.0,7.0,{5: 1},0.1087
227.0,130.0,8.0,{5: 1},0.0
227.0,62.0,9.0,"{3: 1, 4: 1}",0.1489
227.0,936.0,10.0,{4: 1},0.0952
228.0,1255.0,1.0,{},0.0
228.0,569.0,2.0,{},0.0
228.0,200.0,3.0,"{1: 1, 5: 1}",0.1
228.0,180.0,4.0,{3: 1},0.0811
228.0,174.0,5.0,{5: 1},0.102
228.0,36.0,6.0,"{4: 1, 5: 3}",0.3958
228.0,66.0,7.0,"{4: 1, 5: 1}",0.1957
228.0,936.0,8.0,{},0.0
228.0,277.0,9.0,{4: 1},0.0909
228.0,62.0,10.0,{4: 1},0.0851
229.0,1255.0,1.0,{},0.0
229.0,174.0,2.0,{},0.0
229.0,180.0,3.0,{},0.0
229.0,36.0,4.0,{},0.0
229.0,569.0,5.0,{},0.0
229.0,200.0,6.0,{},0.0
229.0,66.0,7.0,{},0.0
229.0,254.0,8.0,{},0.0
229.0,240.0,9.0,{},0.0
229.0,277.0,10.0,{},0.0
230.0,1255.0,1.0,{},0.0
230.0,569.0,2.0,{},0.0
230.0,180.0,3.0,{},0.0
230.0,174.0,4.0,{},0.0
230.0,200.0,5.0,{},0.0
230.0,36.0,6.0,{},0.0
230.0,277.0,7.0,{},0.0
230.0,1271.0,8.0,{},0.0
230.0,130.0,9.0,"{3: 1, 4: 2, 5: 4}",0.5306
230.0,62.0,10.0,{},0.0
231.0,1255.0,1.0,{},0.0
231.0,216.0,2.0,"{3: 1, 4: 1, 5: 7}",0.64
231.0,180.0,3.0,{5: 3},0.4054
231.0,174.0,4.0,"{4: 1, 5: 5}",0.4898
231.0,36.0,5.0,{5: 1},0.1042
231.0,277.0,6.0,{5: 3},0.3409
231.0,240.0,7.0,"{4: 2, 5: 2}",0.36
231.0,569.0,8.0,"{4: 1, 5: 1}",0.1786
231.0,260.0,9.0,{3: 1},0.0625
231.0,496.0,10.0,"{4: 2, 5: 1}",0.1739
232.0,1255.0,1.0,{},0.0
232.0,569.0,2.0,{},0.0
232.0,180.0,3.0,{},0.0
232.0,174.0,4.0,{},0.0
232.0,200.0,5.0,{},0.0
232.0,36.0,6.0,{},0.0
232.0,277.0,7.0,{},0.0
232.0,1271.0,8.0,{},0.0
232.0,130.0,9.0,{5: 1},0.102
232.0,66.0,10.0,{},0.0
233.0,1255.0,1.0,{},0.0
233.0,569.0,2.0,{},0.0
233.0,180.0,3.0,{1: 1},0.0
233.0,277.0,4.0,{},0.0
233.0,174.0,5.0,{},0.0
233.0,1271.0,6.0,{},0.0
233.0,36.0,7.0,{},0.0
233.0,991.0,8.0,{},0.0
233.0,936.0,9.0,{},0.0
233.0,612.0,10.0,{},0.0
234.0,1255.0,1.0,{},0.0
234.0,174.0,2.0,{},0.0
234.0,180.0,3.0,{},0.0
234.0,36.0,4.0,{},0.0
234.0,569.0,5.0,{},0.0
234.0,277.0,6.0,{},0.0
234.0,200.0,7.0,{},0.0
234.0,66.0,8.0,{},0.0
234.0,1271.0,9.0,{},0.0
234.0,62.0,10.0,{},0.0
235.0,1255.0,1.0,{},0.0
235.0,174.0,2.0,{},0.0
235.0,180.0,3.0,{},0.0
235.0,36.0,4.0,{5: 1},0.1042
235.0,569.0,5.0,{},0.0
235.0,200.0,6.0,{},0.0
235.0,277.0,7.0,{},0.0
235.0,66.0,8.0,{},0.0
235.0,1271.0,9.0,{},0.0
235.0,130.0,10.0,"{4: 1, 5: 1}",0.1837
236.0,1255.0,1.0,{},0.0
236.0,174.0,2.0,"{3: 1, 5: 2}",0.2653
236.0,180.0,3.0,{},0.0
236.0,36.0,4.0,"{4: 2, 5: 3}",0.3958
236.0,569.0,5.0,"{4: 1, 5: 3}",0.6786
236.0,66.0,6.0,"{4: 2, 5: 6}",0.7174
236.0,496.0,7.0,{5: 5},0.5435
236.0,277.0,8.0,"{4: 1, 5: 1}",0.2045
236.0,1271.0,9.0,{},0.0
236.0,260.0,10.0,"{2: 1, 3: 1, 4: 2, 5: 3}",0.5417
237.0,1255.0,1.0,{},0.0
237.0,180.0,2.0,{},0.0
237.0,174.0,3.0,{},0.0
237.0,36.0,4.0,{},0.0
237.0,569.0,5.0,{},0.0
237.0,200.0,6.0,"{2: 1, 5: 1}",0.1
237.0,277.0,7.0,{},0.0
237.0,1271.0,8.0,{},0.0
237.0,66.0,9.0,{4: 1},0.087
237.0,254.0,10.0,{3: 1},0.0625
238.0,408.0,1.0,{5: 1},0.102
238.0,1255.0,2.0,{},0.0
238.0,347.0,3.0,{},0.0
238.0,456.0,4.0,{},0.0
238.0,291.0,5.0,{},0.0
238.0,6.0,6.0,{},0.0
238.0,569.0,7.0,{},0.0
238.0,140.0,8.0,"{2: 1, 3: 3, 4: 2, 5: 4}",0.7234
238.0,156.0,9.0,{3: 1},0.0625
238.0,471.0,10.0,{},0.0
239.0,1255.0,1.0,{},0.0
239.0,200.0,2.0,"{2: 1, 3: 1, 4: 3, 5: 3}",0.6
239.0,357.0,3.0,"{4: 2, 5: 7}",0.86
239.0,174.0,4.0,"{4: 3, 5: 4}",0.449
239.0,254.0,5.0,"{4: 6, 5: 1}",0.5208
239.0,161.0,6.0,"{3: 1, 4: 3, 5: 4}",0.54
239.0,240.0,7.0,"{4: 3, 5: 3}",0.44
239.0,36.0,8.0,"{4: 1, 5: 6}",0.5
239.0,180.0,9.0,"{4: 3, 5: 1}",0.4595
239.0,101.0,10.0,"{3: 1, 4: 3, 5: 5}",0.62
240.0,1255.0,1.0,{},0.0
240.0,180.0,2.0,"{3: 1, 5: 1}",0.2162
240.0,174.0,3.0,{5: 1},0.102
240.0,36.0,4.0,{},0.0
240.0,569.0,5.0,{},0.0
240.0,277.0,6.0,{},0.0
240.0,216.0,7.0,{3: 1},0.06
240.0,496.0,8.0,{},0.0
240.0,1271.0,9.0,{},0.0
240.0,66.0,10.0,{},0.0
241.0,1255.0,1.0,{},0.0
241.0,174.0,2.0,{},0.0
241.0,180.0,3.0,{},0.0
241.0,36.0,4.0,{},0.0
241.0,569.0,5.0,{},0.0
241.0,277.0,6.0,{},0.0
241.0,200.0,7.0,{},0.0
241.0,66.0,8.0,{},0.0
241.0,216.0,9.0,{},0.0
241.0,254.0,10.0,{},0.0
242.0,1255.0,1.0,{},0.0
242.0,240.0,2.0,{},0.0
242.0,174.0,3.0,{},0.0
242.0,180.0,4.0,{5: 1},0.1351
242.0,36.0,5.0,{},0.0
242.0,200.0,6.0,{},0.0
242.0,254.0,7.0,{},0.0
242.0,118.0,8.0,{4: 1},0.0816
242.0,189.0,9.0,"{4: 1, 5: 1}",0.1837
242.0,260.0,10.0,{3: 1},0.0625
243.0,1255.0,1.0,{},0.0
243.0,569.0,2.0,{},0.0
243.0,180.0,3.0,"{4: 1, 5: 1}",0.2432
243.0,277.0,4.0,{5: 1},0.1136
243.0,200.0,5.0,{5: 1},0.0
243.0,174.0,6.0,{},0.0
243.0,130.0,7.0,{5: 3},0.3061
243.0,36.0,8.0,{5: 1},0.1042
243.0,1271.0,9.0,{},0.0
243.0,991.0,10.0,{},0.0
244.0,1255.0,1.0,{},0.0
244.0,174.0,2.0,{},0.0
244.0,180.0,3.0,{},0.0
244.0,569.0,4.0,{},0.0
244.0,36.0,5.0,{},0.0
244.0,200.0,6.0,{},0.0
244.0,66.0,7.0,{},0.0
244.0,277.0,8.0,{},0.0
244.0,1271.0,9.0,{},0.0
244.0,130.0,10.0,{5: 1},0.102
245.0,1255.0,1.0,{},0.0
245.0,569.0,2.0,{},0.0
245.0,101.0,3.0,{},0.0
245.0,200.0,4.0,{},0.0
245.0,161.0,5.0,{},0.0
245.0,347.0,6.0,{},0.0
245.0,180.0,7.0,{3: 1},0.0811
245.0,277.0,8.0,{},0.0
245.0,408.0,9.0,{},0.0
245.0,174.0,10.0,{},0.0
246.0,1255.0,1.0,{},0.0
246.0,174.0,2.0,"{3: 1, 4: 3, 5: 2}",0.4082
246.0,180.0,3.0,"{4: 2, 5: 2}",0.2432
246.0,36.0,4.0,"{4: 3, 5: 3}",0.4583
246.0,569.0,5.0,"{4: 1, 5: 1}",0.1786
246.0,200.0,6.0,"{4: 3, 5: 5}",0.74
246.0,277.0,7.0,{4: 2},0.1818
246.0,1271.0,8.0,{},0.0
246.0,130.0,9.0,{5: 2},0.2041
246.0,62.0,10.0,{5: 1},0.1064
247.0,1255.0,1.0,{},0.0
247.0,174.0,2.0,{},0.0
247.0,216.0,3.0,{},0.0
247.0,180.0,4.0,"{3: 1, 5: 1}",0.2162
247.0,36.0,5.0,{},0.0
247.0,240.0,6.0,{},0.0
247.0,496.0,7.0,{},0.0
247.0,260.0,8.0,{},0.0
247.0,254.0,9.0,{},0.0
247.0,5.0,10.0,{},0.0
248.0,1255.0,1.0,{},0.0
248.0,180.0,2.0,{},0.0
248.0,36.0,3.0,"{4: 4, 5: 3}",0.4375
248.0,753.0,4.0,"{4: 2, 5: 4}",0.8
248.0,569.0,5.0,{},0.0
248.0,66.0,6.0,"{4: 5, 5: 2}",0.4783
248.0,277.0,7.0,{},0.0
248.0,1271.0,8.0,{},0.0
248.0,673.0,9.0,{5: 2},0.1852
248.0,240.0,10.0,"{4: 5, 5: 4}",0.62
249.0,1255.0,1.0,{},0.0
249.0,174.0,2.0,{5: 1},0.102
249.0,180.0,3.0,{},0.0
249.0,569.0,4.0,{5: 1},0.1786
249.0,36.0,5.0,{3: 1},0.0
249.0,200.0,6.0,{},0.0
249.0,66.0,7.0,"{4: 2, 5: 1}",0.2826
249.0,277.0,8.0,{},0.0
249.0,1271.0,9.0,{},0.0
249.0,130.0,10.0,{},0.0
250.0,1255.0,1.0,{},0.0
250.0,180.0,2.0,"{4: 1, 5: 2}",0.2432
250.0,174.0,3.0,{4: 3},0.2449
250.0,36.0,4.0,"{4: 1, 5: 1}",0.0833
250.0,569.0,5.0,{},0.0
250.0,216.0,6.0,"{3: 2, 4: 2, 5: 4}",0.44
250.0,277.0,7.0,"{3: 1, 4: 1, 5: 2}",0.3864
250.0,1271.0,8.0,{},0.0
250.0,200.0,9.0,"{4: 3, 5: 2}",0.44
250.0,522.0,10.0,{},0.0
251.0,1255.0,1.0,{},0.0
251.0,174.0,2.0,{},0.0
251.0,180.0,3.0,{},0.0
251.0,36.0,4.0,{},0.0
251.0,200.0,5.0,{},0.0
251.0,216.0,6.0,{},0.0
251.0,569.0,7.0,{},0.0
251.0,240.0,8.0,{},0.0
251.0,66.0,9.0,{},0.0
251.0,254.0,10.0,{},0.0
252.0,1255.0,1.0,{},0.0
252.0,216.0,2.0,{},0.0
252.0,174.0,3.0,{},0.0
252.0,180.0,4.0,"{3: 1, 5: 1}",0.2162
252.0,36.0,5.0,{},0.0
252.0,496.0,6.0,{},0.0
252.0,5.0,7.0,{},0.0
252.0,260.0,8.0,{},0.0
252.0,118.0,9.0,{},0.0
252.0,240.0,10.0,{},0.0
253.0,1255.0,1.0,{},0.0
253.0,569.0,2.0,{5: 3},0.5357
253.0,174.0,3.0,"{4: 1, 5: 2}",0.2857
253.0,180.0,4.0,{5: 2},0.2703
253.0,36.0,5.0,"{3: 2, 4: 1, 5: 1}",0.3125
253.0,66.0,6.0,{5: 5},0.5435
253.0,277.0,7.0,{5: 2},0.2273
253.0,1271.0,8.0,{},0.0
253.0,130.0,9.0,"{4: 1, 5: 1}",0.1837
253.0,936.0,10.0,"{4: 2, 5: 1}",0.2143
254.0,1255.0,1.0,"{4: 1, 5: 1}",1.0
254.0,569.0,2.0,"{3: 1, 5: 2}",0.4643
254.0,1271.0,3.0,{},0.0
254.0,522.0,4.0,{},0.0
254.0,991.0,5.0,{},0.0
254.0,200.0,6.0,"{4: 1, 5: 6}",0.48
254.0,1239.0,7.0,{},0.0
254.0,130.0,8.0,{4: 2},0.1633
254.0,753.0,9.0,"{4: 3, 5: 3}",0.6286
254.0,185.0,10.0,"{3: 1, 4: 3, 5: 4}",0.875
255.0,1255.0,1.0,{},0.0
255.0,569.0,2.0,"{4: 2, 5: 1}",0.3214
255.0,101.0,3.0,"{4: 4, 5: 5}",0.72
255.0,200.0,4.0,"{4: 2, 5: 6}",0.66
255.0,408.0,5.0,"{4: 3, 5: 4}",0.6531
255.0,66.0,6.0,"{4: 2, 5: 3}",0.3913
255.0,347.0,7.0,"{2: 2, 3: 3, 4: 3, 5: 2}",0.6327
255.0,36.0,8.0,"{3: 1, 4: 1, 5: 1}",0.25
255.0,180.0,9.0,{5: 1},0.0
255.0,62.0,10.0,"{4: 2, 5: 1}",0.2766
256.0,1255.0,1.0,{},0.0
256.0,180.0,2.0,{},0.0
256.0,174.0,3.0,"{3: 2, 4: 1, 5: 1}",0.3061
256.0,36.0,4.0,"{4: 2, 5: 2}",0.375
256.0,496.0,5.0,{4: 1},0.087
256.0,1047.0,6.0,{5: 1},0.2174
256.0,569.0,7.0,{1: 1},0.0
256.0,1271.0,8.0,{},0.0
256.0,522.0,9.0,{},0.0
256.0,216.0,10.0,"{1: 2, 4: 2, 5: 4}",0.56
257.0,1255.0,1.0,{},0.0
257.0,180.0,2.0,{},0.0
257.0,569.0,3.0,{},0.0
257.0,174.0,4.0,{},0.0
257.0,200.0,5.0,{},0.0
257.0,36.0,6.0,{},0.0
257.0,277.0,7.0,{},0.0
257.0,130.0,8.0,"{4: 1, 5: 1}",0.1837
257.0,1271.0,9.0,{},0.0
257.0,66.0,10.0,{},0.0
258.0,1255.0,1.0,{},0.0
258.0,569.0,2.0,{},0.0
258.0,180.0,3.0,{},0.0
258.0,174.0,4.0,{},0.0
258.0,36.0,5.0,{},0.0
258.0,277.0,6.0,{},0.0
258.0,200.0,7.0,{},0.0
258.0,1271.0,8.0,{},0.0
258.0,62.0,9.0,{},0.0
258.0,936.0,10.0,{},0.0
259.0,216.0,1.0,{4: 1},0.0
259.0,1255.0,2.0,{},0.0
259.0,174.0,3.0,{},0.0
259.0,496.0,4.0,{},0.0
259.0,5.0,5.0,{},0.0
259.0,260.0,6.0,{},0.0
259.0,36.0,7.0,{},0.0
259.0,189.0,8.0,"{4: 1, 5: 2}",0.1837
259.0,240.0,9.0,{},0.0
259.0,118.0,10.0,{},0.0
260.0,1255.0,1.0,{},0.0
260.0,569.0,2.0,{4: 1},0.0
260.0,180.0,3.0,"{4: 1, 5: 1}",0.1081
260.0,277.0,4.0,"{4: 2, 5: 1}",0.2955
260.0,174.0,5.0,"{3: 2, 5: 2}",0.2245
260.0,36.0,6.0,"{4: 3, 5: 1}",0.2708
260.0,101.0,7.0,"{3: 1, 4: 4, 5: 3}",0.58
260.0,62.0,8.0,{2: 1},0.0
260.0,1271.0,9.0,{},0.0
260.0,936.0,10.0,{5: 1},0.119
261.0,1255.0,1.0,{},0.0
261.0,180.0,2.0,"{3: 2, 5: 1}",0.2973
261.0,174.0,3.0,{},0.0
261.0,569.0,4.0,{},0.0
261.0,36.0,5.0,{},0.0
261.0,200.0,6.0,{},0.0
261.0,130.0,7.0,{5: 1},0.102
261.0,66.0,8.0,{},0.0
261.0,1271.0,9.0,{},0.0
261.0,277.0,10.0,{},0.0
262.0,1255.0,1.0,{},0.0
262.0,216.0,2.0,{},0.0
262.0,200.0,3.0,{},0.0
262.0,180.0,4.0,{},0.0
262.0,569.0,5.0,{},0.0
262.0,174.0,6.0,{},0.0
262.0,240.0,7.0,{},0.0
262.0,36.0,8.0,{},0.0
262.0,277.0,9.0,{},0.0
262.0,254.0,10.0,{},0.0
263.0,1255.0,1.0,{},0.0
263.0,189.0,2.0,"{4: 2, 5: 6}",0.5918
263.0,174.0,3.0,"{3: 1, 5: 5}",0.5714
263.0,496.0,4.0,"{4: 3, 5: 2}",0.4783
263.0,260.0,5.0,"{3: 1, 4: 1, 5: 5}",0.6667
263.0,240.0,6.0,"{4: 3, 5: 4}",0.46
263.0,133.0,7.0,"{2: 1, 4: 1, 5: 2}",0.2222
263.0,180.0,8.0,"{4: 1, 5: 2}",0.3784
263.0,512.0,9.0,{5: 2},0.2273
263.0,571.0,10.0,"{3: 1, 4: 4, 5: 3}",0.7234
264.0,652.0,1.0,"{2: 1, 3: 1, 4: 3, 5: 3}",0.5652
264.0,408.0,2.0,"{4: 3, 5: 6}",0.8571
264.0,347.0,3.0,"{3: 1, 4: 4, 5: 4}",0.7347
264.0,1255.0,4.0,{},0.0
264.0,719.0,5.0,"{4: 3, 5: 5}",0.6809
264.0,6.0,6.0,"{3: 2, 4: 2, 5: 2}",0.4667
264.0,156.0,7.0,"{3: 1, 4: 3, 5: 4}",0.5625
264.0,309.0,8.0,"{3: 1, 4: 4, 5: 5}",0.8889
264.0,569.0,9.0,{},0.0
264.0,101.0,10.0,"{3: 1, 4: 2, 5: 5}",0.54
265.0,1255.0,1.0,{},0.0
265.0,174.0,2.0,{3: 1},0.0612
265.0,180.0,3.0,{5: 2},0.2703
265.0,36.0,4.0,{},0.0
265.0,569.0,5.0,{},0.0
265.0,66.0,6.0,{},0.0
265.0,216.0,7.0,{},0.0
265.0,496.0,8.0,{},0.0
265.0,240.0,9.0,{4: 1},0.08
265.0,260.0,10.0,{},0.0
266.0,1255.0,1.0,{},0.0
